time,t,fricv,shtfl,sp,u10,v10
2021-03-08 13:00:00,268.17178,0.05,9.0,98400.0,-0.38606358,0.19900608
2021-03-08 14:00:00,272.32196,0.16,28.0,98350.0,1.0044003,1.6448498
2021-03-08 15:00:00,277.52777,0.24,116.0,98350.0,1.0381155,2.5929556
2021-03-08 16:00:00,281.4225,0.25,170.0,98300.0,1.41714,2.4425993
2021-03-08 17:00:00,284.73444,0.23,190.0,98250.0,2.137124,1.2406292
2021-03-08 18:00:00,286.47104,0.29,250.0,98190.0,2.6703835,1.821702
2021-03-08 19:00:00,287.54248,0.32,230.0,98090.0,2.9293022,2.2111053
2021-03-08 20:00:00,287.53693,0.3,177.0,98060.0,2.5209866,2.4309168
2021-03-08 21:00:00,286.09583,0.32,110.0,98000.0,2.4742975,3.041133
2021-03-08 22:00:00,284.42276,0.28,20.0,97990.0,1.9425383,3.0566168
2021-03-08 23:00:00,281.40125,0.11,-14.0,97980.0,-0.03883362,2.458004
2021-03-09 00:00:00,278.3233,0.05,-5.0,98000.0,-0.25179482,1.7790298
2021-03-09 01:00:00,276.09003,0.02,-2.0,98020.0,-0.2977152,0.6048126
2021-03-09 02:00:00,275.00458,0.04,-4.0,97990.0,-0.40614605,1.2517452
2021-03-09 03:00:00,274.32825,0.01,-1.0,98000.0,-0.104976654,-0.064991
2021-03-09 04:00:00,274.34906,0.03,-4.0,98020.0,-0.9315443,0.55700684
2021-03-09 05:00:00,274.51276,0.01,-2.0,97980.0,-0.16707802,0.38593674
2021-03-09 06:00:00,274.67322,0.03,-5.0,97940.0,-0.6578789,0.90465736
2021-03-09 07:00:00,274.89685,0.05,-8.0,97940.0,-0.38445663,1.719038
2021-03-09 08:00:00,275.20407,0.07,-13.0,97890.0,-0.30287457,2.4789085
2021-03-09 09:00:00,275.16724,0.08,-15.0,97880.0,0.9161053,2.4806385
2021-03-09 10:00:00,275.68106,0.07,-12.0,97920.0,0.4085207,2.3773346
2021-03-09 11:00:00,276.52026,0.05,-7.0,97990.0,0.09365749,1.8182249
2021-03-09 12:00:00,276.17963,0.06,-8.0,98060.0,0.010613442,1.9901152
2021-03-09 13:00:00,279.60547,0.15,-14.0,98070.0,0.37530136,2.5048532
2021-03-09 14:00:00,283.58984,0.28,-3.0,98120.0,2.0037518,3.2627182
2021-03-09 15:00:00,286.1347,0.35,52.0,98100.0,3.073493,3.3090115
2021-03-09 16:00:00,288.9317,0.36,124.0,98100.0,3.6724577,2.580987
2021-03-09 17:00:00,290.77045,0.38,173.0,98100.0,4.231742,2.052167
2021-03-09 18:00:00,292.825,0.4,230.0,98050.0,4.559927,1.630702
2021-03-09 19:00:00,293.79077,0.38,200.0,97940.0,4.448984,1.437315
2021-03-09 20:00:00,293.4079,0.43,150.0,97880.0,5.2771187,1.053441
2021-03-09 21:00:00,292.1139,0.42,90.0,97860.0,5.2662287,0.6479349
2021-03-09 22:00:00,289.44998,0.32,0.0,97850.0,4.2266045,0.2531309
2021-03-09 23:00:00,287.27673,0.05,-3.0,97880.0,1.3434324,1.0044775
2021-03-10 00:00:00,284.22028,0.05,-4.0,97930.0,0.2608509,1.5500784
2021-03-10 01:00:00,281.74295,0.07,-8.0,97960.0,-1.4345512,1.6506243
2021-03-10 02:00:00,280.23398,0.03,-3.0,97980.0,-0.21832657,1.2299395
2021-03-10 03:00:00,278.4023,0.01,-1.0,97980.0,-0.3012886,0.003105164
2021-03-10 04:00:00,276.95612,0.02,-3.0,98020.0,0.72002125,-0.4588766
2021-03-10 05:00:00,275.47238,0.05,-6.0,98000.0,1.5658741,0.84012604
2021-03-10 06:00:00,274.33896,0.01,-1.0,98030.0,0.27411842,-0.2075615
2021-03-10 07:00:00,273.4824,0.02,-3.0,98060.0,0.21284103,-0.7058945
2021-03-10 08:00:00,272.74765,0.01,-2.0,98030.0,0.3237095,-0.49129868
2021-03-10 09:00:00,271.73602,0.04,-6.0,97990.0,1.2547159,-0.73511696
2021-03-10 10:00:00,271.31332,0.03,-5.0,98030.0,0.17646503,-1.2536411
2021-03-10 11:00:00,271.36975,0.02,-3.0,98040.0,-0.6789484,-0.3920555
2021-03-10 12:00:00,271.1398,0.01,-1.0,98100.0,-0.20233536,0.19941711
2021-03-10 13:00:00,275.45496,0.04,-2.0,98090.0,1.01196,-0.6873493
2021-03-10 14:00:00,282.00043,0.22,52.0,98150.0,0.7988701,-2.5968475
2021-03-10 15:00:00,287.69403,0.08,34.0,98050.0,0.022778511,-0.70611286
2021-03-10 16:00:00,293.13553,0.29,102.0,97990.0,0.9486389,3.4455051
2021-03-10 17:00:00,295.27753,0.39,166.0,97920.0,-0.7471504,4.7513065
2021-03-10 18:00:00,297.19836,0.4,214.0,97830.0,0.7103777,4.858797
2021-03-10 19:00:00,297.48267,0.39,194.0,97710.0,1.1230717,4.5515633
2021-03-10 20:00:00,296.8603,0.38,150.0,97630.0,0.6301441,4.639164
2021-03-10 21:00:00,295.7043,0.37,84.0,97580.0,1.8593845,4.311899
2021-03-10 22:00:00,293.1101,0.28,-2.0,97500.0,0.002821922,3.738697
2021-03-10 23:00:00,289.2505,0.14,-25.0,97540.0,-0.7265539,2.7615662
2021-03-11 00:00:00,286.58792,0.05,-6.0,97580.0,-0.37975025,1.7570019
2021-03-11 01:00:00,284.46237,0.01,-1.0,97560.0,0.21050072,0.002059937
2021-03-11 02:00:00,282.50128,0.04,-5.0,97540.0,1.2085619,-0.4932661
2021-03-11 03:00:00,280.50275,0.02,-3.0,97540.0,0.4099989,-0.57435226
2021-03-11 04:00:00,281.3693,0.04,-5.0,97520.0,-1.4751053,-0.5159912
2021-03-11 05:00:00,280.96008,0.07,-12.0,97500.0,0.2723503,-2.4576416
2021-03-11 06:00:00,282.01294,0.06,-10.0,97480.0,-0.027612686,-2.2050343
2021-03-11 07:00:00,282.0674,0.03,-4.0,97500.0,-0.6976414,0.688179
2021-03-11 08:00:00,281.73407,0.03,-4.0,97470.0,0.8267517,0.6923046
2021-03-11 09:00:00,282.59174,0.09,-16.0,97510.0,0.33782387,2.7229376
2021-03-11 10:00:00,281.0323,0.09,-18.0,97550.0,0.086325645,2.8654213
2021-03-11 11:00:00,280.33252,0.07,-11.0,97550.0,0.48791313,2.1959095
2021-03-11 12:00:00,280.0017,0.11,-20.0,97540.0,0.38398075,3.1216087
2021-03-11 13:00:00,285.17178,0.24,-40.0,97510.0,1.1339054,3.5246258
2021-03-11 14:00:00,289.28635,0.48,2.0,97540.0,2.6040926,5.7021923
2021-03-11 15:00:00,292.83234,0.46,71.0,97480.0,3.1044436,5.0077
2021-03-11 16:00:00,294.98895,0.45,130.0,97430.0,3.2279348,4.618824
2021-03-11 17:00:00,295.5017,0.46,130.0,97350.0,4.036128,4.163954
2021-03-11 18:00:00,294.00012,0.51,270.0,97420.0,6.2831926,-0.77624893
2021-03-11 19:00:00,292.00244,0.27,90.0,97310.0,2.809739,1.5904598
2021-03-11 20:00:00,288.37173,0.37,-30.0,97290.0,4.3798304,2.5397549
2021-03-11 21:00:00,285.7026,0.35,-20.0,97410.0,2.387741,4.2467327
2021-03-11 22:00:00,285.3646,0.26,-3.0,97430.0,1.8023005,3.0616837
2021-03-11 23:00:00,285.26694,0.29,-20.0,97300.0,1.5011978,3.7666168
2021-03-12 00:00:00,284.04645,0.12,-13.0,97310.0,0.7510357,2.2233753
2021-03-12 01:00:00,282.90384,0.02,-1.0,97290.0,-0.34677505,0.4823122
2021-03-12 02:00:00,284.3365,0.22,-20.0,97330.0,1.7334042,2.674179
2021-03-12 03:00:00,283.64774,0.1,-11.0,97380.0,0.9351063,2.0216732
2021-03-12 04:00:00,284.93256,0.12,-4.0,97370.0,-0.8638506,1.672368
2021-03-12 05:00:00,285.11218,0.3,-25.0,97350.0,2.2668295,3.4552727
2021-03-12 06:00:00,285.29523,0.36,-32.0,97350.0,3.64612,3.327032
2021-03-12 07:00:00,285.6272,0.26,-17.0,97290.0,2.7234516,2.410718
2021-03-12 08:00:00,285.70416,0.23,-10.0,97330.0,-0.71921444,3.1156073
2021-03-12 09:00:00,285.37622,0.08,-1.0,97350.0,1.044898,0.8687029
2021-03-12 10:00:00,283.78864,0.14,0.0,97420.0,1.2936764,-1.3893576
2021-03-12 11:00:00,282.737,0.09,0.0,97510.0,1.2298737,-0.4778757
2021-03-12 12:00:00,281.43854,0.08,-1.0,97640.0,1.1970882,-0.52858734
2021-03-12 13:00:00,281.2701,0.19,12.0,97680.0,1.3743935,-1.979044
2021-03-12 14:00:00,282.41803,0.18,41.0,97700.0,2.0792742,-0.29092598
2021-03-12 15:00:00,284.3476,0.21,71.0,97710.0,2.4378872,-0.2971964
2021-03-12 16:00:00,286.13074,0.21,97.0,97680.0,2.3901463,-0.24434757
2021-03-12 17:00:00,287.6407,0.33,130.0,97660.0,3.936534,0.99271584
2021-03-12 18:00:00,287.84485,0.39,123.0,97630.0,4.902114,0.7219105
2021-03-12 19:00:00,287.96906,0.39,109.0,97550.0,4.8337326,0.6940136
2021-03-12 20:00:00,288.06165,0.43,87.0,97470.0,5.410556,1.0864363
2021-03-12 21:00:00,286.73236,0.49,30.0,97450.0,6.3769846,0.342453
2021-03-12 22:00:00,284.84283,0.35,-25.0,97470.0,4.704466,0.48607254
2021-03-12 23:00:00,282.25314,0.25,-46.0,97500.0,3.8065586,0.8606968
2021-03-13 00:00:00,280.21274,0.17,-32.0,97530.0,2.9539433,0.99067783
2021-03-13 01:00:00,279.3791,0.21,-41.0,97550.0,3.4837818,0.4745636
2021-03-13 02:00:00,278.80835,0.18,-32.0,97610.0,3.14882,0.5160818
2021-03-13 03:00:00,278.39258,0.22,-46.0,97620.0,3.714673,-0.22367382
2021-03-13 04:00:00,277.92004,0.29,-59.0,97740.0,4.277342,-1.012372
2021-03-13 05:00:00,276.8745,0.02,-1.0,97810.0,0.347929,-0.81191444
2021-03-13 06:00:00,275.83563,0.05,-3.0,97930.0,-1.5465069,-0.6144905
2021-03-13 07:00:00,275.23737,0.02,-1.0,97920.0,0.51293945,-0.7528229
2021-03-13 08:00:00,274.81232,0.05,-2.0,97950.0,0.86823463,1.2109365
2021-03-13 09:00:00,273.40747,0.06,-3.0,97940.0,1.4892445,0.4376707
2021-03-13 10:00:00,272.22986,0.14,-6.0,98000.0,2.0739079,0.2321024
2021-03-13 11:00:00,272.12488,0.22,6.0,98060.0,1.9447603,-2.078885
2021-03-13 12:00:00,272.03903,0.16,12.0,98050.0,1.2865582,-1.6156416
2021-03-13 13:00:00,273.19336,0.15,34.0,98060.0,1.1026707,-1.3994904
2021-03-13 14:00:00,275.74628,0.21,100.0,98100.0,2.4288702,-0.24861717
2021-03-13 15:00:00,278.4046,0.22,154.0,98060.0,2.336752,-0.31691742
2021-03-13 16:00:00,281.04846,0.22,201.0,97990.0,2.3649864,0.12675285
2021-03-13 17:00:00,282.76556,0.28,240.0,97970.0,3.2406492,-0.30596924
