time,t,fricv,shtfl,sp,u10,v10
2021-04-22 10:00:00,272.0794677734375,0.1899999976158142,-17.0,98800.0,2.444943428039551,1.666311264038086
2021-04-22 11:00:00,272.61199951171875,0.270000010728836,-14.0,98880.0,3.636397361755371,1.011505126953125
2021-04-22 12:00:00,274.8029479980469,0.4699999988079071,55.0,98940.0,6.158327102661133,-0.6314888000488281
2021-04-22 13:00:00,276.94073486328125,0.4799999892711639,115.0,98970.0,6.065498352050781,-1.041482925415039
2021-04-22 14:00:00,278.61688232421875,0.5799999833106995,186.0,98990.0,7.459667205810547,-1.0424518585205078
2021-04-22 15:00:00,279.5543212890625,0.5899999737739563,190.0,99010.0,7.479854583740234,-1.5976600646972656
2021-04-22 16:00:00,279.59942626953125,0.5799999833106995,149.0,99000.0,7.456421852111816,-0.6773948669433594
2021-04-22 17:00:00,282.8855895996094,0.6200000047683716,283.0,98990.0,7.882990837097168,0.0476913452148437
2021-04-22 18:00:00,282.134765625,0.6600000262260437,195.0,99070.0,8.444101333618164,-1.337261199951172
2021-04-22 19:00:00,283.84619140625,0.6499999761581421,287.0,99030.0,8.35739803314209,-0.5711250305175781
2021-04-22 20:00:00,281.119384765625,0.5699999928474426,209.0,99050.0,7.254842758178711,0.7168064117431641
2021-04-22 21:00:00,280.3160400390625,0.550000011920929,90.0,99020.0,7.149931907653809,-0.3813381195068359
2021-04-22 22:00:00,279.0541381835937,0.4799999892711639,76.0,99100.0,6.088656425476074,-1.494770050048828
2021-04-22 23:00:00,277.9277648925781,0.3499999940395355,6.0,99110.0,4.637876510620117,0.0990219116210937
2021-04-23 00:00:00,276.03485107421875,0.3199999928474426,-42.0,99200.0,4.6018476486206055,0.2391166687011718
2021-04-23 01:00:00,275.4504699707031,0.1000000014901161,-9.0,99260.0,1.8862533569335933,1.0325584411621094
2021-04-23 02:00:00,273.9125671386719,0.0900000035762786,-13.0,99330.0,1.7870464324951172,1.7492694854736328
2021-04-23 03:00:00,273.6235046386719,0.1599999964237213,-22.0,99320.0,2.248819351196289,1.656580924987793
2021-04-23 04:00:00,273.2716979980469,0.1599999964237213,-25.0,99380.0,2.0002832412719727,2.0308942794799805
2021-04-23 05:00:00,273.46051025390625,0.2800000011920929,-39.0,99400.0,3.0837202072143555,2.7010059356689453
2021-04-23 06:00:00,273.32598876953125,0.2300000041723251,-30.0,99380.0,2.6897106170654297,2.198091506958008
2021-04-23 07:00:00,272.8785095214844,0.209999993443489,-29.0,99410.0,2.873209953308105,1.5644798278808594
2021-04-23 08:00:00,272.621337890625,0.25,-38.0,99440.0,3.605731964111328,1.0589895248413086
2021-04-23 09:00:00,272.8985900878906,0.3899999856948852,-59.0,99520.0,5.413603782653809,-0.1025114059448242
2021-04-23 10:00:00,271.90728759765625,0.1800000071525573,-23.0,99540.0,1.9325475692749023,2.1448192596435547
2021-04-23 11:00:00,273.21600341796875,0.2300000041723251,-13.0,99570.0,2.1517791748046875,2.421023368835449
2021-04-23 12:00:00,277.02197265625,0.3499999940395355,42.0,99610.0,3.4639854431152344,3.032177925109864
2021-04-23 13:00:00,281.4142150878906,0.3799999952316284,126.0,99590.0,4.488405227661133,1.5080957412719729
2021-04-23 14:00:00,285.2647399902344,0.4099999964237213,204.0,99590.0,5.1200714111328125,-0.1212596893310546
2021-04-23 15:00:00,288.5721740722656,0.4399999976158142,294.0,99510.0,5.326791763305664,-1.1994905471801758
2021-04-23 16:00:00,290.85205078125,0.550000011920929,369.0,99450.0,6.858833312988281,0.0379705429077148
2021-04-23 17:00:00,292.5026550292969,0.5699999928474426,393.0,99350.0,7.094707489013672,-0.6857624053955078
2021-04-23 18:00:00,293.4599609375,0.6000000238418579,375.0,99310.0,7.582904815673828,0.3669309616088867
2021-04-23 19:00:00,293.7272644042969,0.5699999928474426,318.0,99220.0,7.1803131103515625,-0.311863899230957
2021-04-23 20:00:00,293.1697082519531,0.5799999833106995,250.0,99190.0,7.316653251647949,-0.4041805267333984
2021-04-23 21:00:00,291.9594116210937,0.5400000214576721,143.0,99180.0,6.90181827545166,-0.0052928924560546
2021-04-23 22:00:00,290.59088134765625,0.4799999892711639,48.0,99200.0,6.354537010192871,-0.2542886734008789
2021-04-23 23:00:00,288.3929443359375,0.3600000143051147,-30.0,99210.0,4.974214553833008,-0.6016902923583984
2021-04-24 00:00:00,284.70477294921875,0.1099999994039535,-20.0,99250.0,2.6694393157958984,0.9091587066650392
2021-04-24 01:00:00,282.7734375,0.0799999982118606,-11.0,99330.0,1.8635320663452148,1.4977741241455078
2021-04-24 02:00:00,281.3619689941406,0.0799999982118606,-10.0,99370.0,2.0366220474243164,1.0801677703857422
2021-04-24 03:00:00,279.8089294433594,0.0799999982118606,-11.0,99390.0,1.4893293380737305,1.94301986694336
2021-04-24 04:00:00,278.71417236328125,0.1099999994039535,-19.0,99390.0,2.481416702270508,1.379878044128418
2021-04-24 05:00:00,278.544921875,0.1099999994039535,-18.0,99400.0,2.4747323989868164,1.2528057098388672
2021-04-24 06:00:00,278.65625,0.1500000059604644,-30.0,99420.0,3.0127878189086914,0.625701904296875
2021-04-24 07:00:00,278.670166015625,0.1500000059604644,-27.0,99460.0,2.830038070678711,0.9306621551513672
2021-04-24 08:00:00,277.71685791015625,0.1500000059604644,-26.0,99500.0,2.677633285522461,1.122976303100586
2021-04-24 09:00:00,278.01953125,0.2300000041723251,-57.0,99550.0,3.889281272888184,-0.2574787139892578
2021-04-24 10:00:00,277.92449951171875,0.1899999976158142,-34.0,99520.0,3.255586624145508,-0.0548524856567382
2021-04-24 11:00:00,278.6026611328125,0.1599999964237213,-19.0,99570.0,2.566537857055664,1.0014762878417969
2021-04-24 12:00:00,283.7904052734375,0.3100000023841858,3.0,99630.0,4.160149574279785,0.0660505294799804
2021-04-24 13:00:00,288.52069091796875,0.3499999940395355,75.0,99630.0,4.300498008728027,-0.9112577438354492
2021-04-24 14:00:00,292.6246643066406,0.4199999868869781,182.0,99660.0,5.010414123535156,-1.361858367919922
2021-04-24 15:00:00,295.803466796875,0.3100000023841858,241.0,99670.0,3.602206230163574,-0.2857389450073242
2021-04-24 16:00:00,298.2432861328125,0.3499999940395355,314.0,99600.0,3.754391670227051,1.582362174987793
2021-04-24 17:00:00,299.7908935546875,0.3400000035762787,340.0,99500.0,3.428913116455078,1.7800273895263672
2021-04-24 18:00:00,300.0298767089844,0.3400000035762787,319.0,99400.0,2.950556755065918,2.5587854385375977
2021-04-24 19:00:00,300.159423828125,0.3300000131130218,290.0,99310.0,3.35927677154541,1.7879419326782229
2021-04-24 20:00:00,298.21160888671875,0.3199999928474426,210.0,99220.0,1.548686981201172,3.42934799194336
2021-04-24 21:00:00,295.5466613769531,0.3600000143051147,120.0,99190.0,0.3460826873779297,4.410167694091797
2021-04-24 22:00:00,293.0790100097656,0.3700000047683716,40.0,99190.0,0.7924184799194336,4.703731536865234
2021-04-24 23:00:00,290.0062561035156,0.3300000131130218,-31.0,99180.0,1.4242315292358398,4.300474166870117
2021-04-25 00:00:00,288.5655822753906,0.3400000035762787,-53.0,99140.0,1.9885988235473635,4.492805480957031
2021-04-25 01:00:00,287.7416076660156,0.2899999916553497,-41.0,99190.0,2.115133285522461,3.647998809814453
2021-04-25 02:00:00,287.2811889648437,0.1800000071525573,-24.0,99140.0,1.199323654174805,2.562504768371582
2021-04-25 03:00:00,286.6801452636719,0.270000010728836,-31.0,99110.0,2.101724624633789,3.322113037109375
2021-04-25 04:00:00,285.79937744140625,0.1199999973177909,-11.0,99010.0,1.2897768020629885,1.6860313415527344
2021-04-25 05:00:00,285.5949401855469,0.050000000745058,-2.0,98930.0,0.998779296875,0.8889875411987305
2021-04-25 06:00:00,284.7733154296875,0.1099999994039535,-5.0,98850.0,0.9775657653808594,1.1232318878173828
2021-04-25 07:00:00,284.0871276855469,0.0799999982118606,-2.0,98880.0,-0.3638019561767578,1.2849702835083008
2021-04-25 08:00:00,283.2484741210937,0.0700000002980232,4.0,98840.0,0.7856130599975586,0.0535125732421875
2021-04-25 09:00:00,282.73272705078125,0.1500000059604644,9.0,98820.0,1.8536291122436523,0.3928241729736328
2021-04-25 10:00:00,282.03570556640625,0.1299999952316284,4.0,98780.0,1.206136703491211,-1.136244773864746
2021-04-25 11:00:00,281.98199462890625,0.1099999994039535,11.0,98810.0,-0.0905294418334961,-1.2621822357177734
2021-04-25 12:00:00,282.19659423828125,0.1199999973177909,15.0,98790.0,-0.288640022277832,-1.2711610794067385
2021-04-25 13:00:00,284.5677490234375,0.2399999946355819,61.0,98780.0,-0.5327920913696289,-2.8586673736572266
2021-04-25 14:00:00,285.0972900390625,0.1899999976158142,43.0,98720.0,-0.4455862045288086,-2.209530830383301
2021-04-25 15:00:00,287.475341796875,0.2300000041723251,102.0,98720.0,-1.3842906951904297,-2.268261909484864
2021-04-25 16:00:00,286.8857421875,0.2199999988079071,57.0,98730.0,-0.2094087600708007,-2.630422592163086
2021-04-25 17:00:00,288.1268920898437,0.2000000029802322,50.0,98650.0,0.7189207077026367,-2.244649887084961
2021-04-25 18:00:00,289.8636169433594,0.2199999988079071,99.0,98620.0,0.5779018402099609,-2.4523963928222656
2021-04-25 19:00:00,289.3309020996094,0.2899999916553497,78.0,98590.0,2.9270448684692383,-1.95368766784668
2021-04-25 20:00:00,290.30535888671875,0.3799999952316284,70.0,98570.0,3.6614837646484375,-3.2752227783203125
2021-04-25 21:00:00,290.9845886230469,0.4399999976158142,70.0,98590.0,4.124499320983887,-3.914926528930664
2021-04-25 22:00:00,290.2231140136719,0.4000000059604645,40.0,98670.0,4.426883697509766,-2.8402204513549805
2021-04-25 23:00:00,288.0703125,0.3199999928474426,-30.0,98710.0,3.802602767944336,-2.291400909423828
2021-04-26 00:00:00,285.92120361328125,0.2399999946355819,-47.0,98750.0,3.430044174194336,-1.784428596496582
2021-04-26 01:00:00,284.98797607421875,0.1700000017881393,-26.0,98890.0,2.4764556884765625,-1.6038751602172852
2021-04-26 02:00:00,283.3777160644531,0.0599999986588954,-5.0,98960.0,1.844228744506836,-0.4841508865356445
2021-04-26 03:00:00,282.2271423339844,0.1199999973177909,-16.0,98980.0,2.350714683532715,-0.7424602508544922
2021-04-26 04:00:00,281.26275634765625,0.2599999904632568,-40.0,99110.0,2.9588499069213867,-2.50678825378418
2021-04-26 05:00:00,279.5389404296875,0.2800000011920929,-36.0,99240.0,3.86559009552002,-1.1719141006469729
2021-04-26 06:00:00,278.01336669921875,0.4000000059604645,-29.0,99270.0,4.736268043518066,-2.531892776489258
2021-04-26 07:00:00,276.6690368652344,0.3400000035762787,-27.0,99290.0,4.0019941329956055,-2.523326873779297
2021-04-26 08:00:00,276.3100280761719,0.5099999904632568,-43.0,99330.0,5.94550895690918,-3.4619083404541016
