time,t,fricv,shtfl,sp,u10,v10
2020-11-08 08:00:00,276.7566,0.07,-17.0,98460.0,-2.5906124,-0.0467453
2020-11-08 09:00:00,276.29288,0.07,-18.0,98480.0,-2.5831757,0.19343948
2020-11-08 10:00:00,275.84213,0.07,-19.0,98520.0,-2.779482,0.2571411
2020-11-08 11:00:00,275.34933,0.06,-16.0,98590.0,-2.3393059,0.5421562
2020-11-08 12:00:00,275.34985,0.06,-15.0,98650.0,-2.3056526,0.46670532
2020-11-08 13:00:00,278.24973,0.07,-9.0,98720.0,-2.4698162,0.8575611
2020-11-08 14:00:00,283.9041,0.11,0.0,98750.0,-1.2324238,0.90452003
2020-11-08 15:00:00,288.199,0.13,35.0,98740.0,-0.35433197,1.0443687
2020-11-08 16:00:00,291.6114,0.14,69.0,98750.0,0.23552132,0.9830723
2020-11-08 17:00:00,294.19324,0.14,94.0,98700.0,0.05135727,0.93341637
2020-11-08 18:00:00,295.42804,0.15,100.0,98640.0,0.4429245,0.88266563
2020-11-08 19:00:00,295.4931,0.13,60.0,98610.0,-0.15244675,0.772089
2020-11-08 20:00:00,294.2962,0.11,12.0,98600.0,-0.28250504,0.8487644
2020-11-08 21:00:00,292.09076,0.04,0.0,98590.0,-0.64126015,1.3240566
2020-11-08 22:00:00,287.51508,0.05,-7.0,98600.0,-1.6534119,0.80633545
2020-11-08 23:00:00,284.81396,0.12,-28.0,98620.0,-3.331871,0.5946903
2020-11-09 00:00:00,283.44214,0.09,-20.0,98600.0,-3.1456642,0.60279846
2020-11-09 01:00:00,282.1391,0.11,-25.0,98600.0,-3.2931576,1.0753613
2020-11-09 02:00:00,281.66098,0.11,-24.0,98600.0,-3.3382988,0.7915859
2020-11-09 03:00:00,281.16562,0.12,-25.0,98600.0,-3.3419533,0.5462055
2020-11-09 04:00:00,280.45386,0.14,-32.0,98580.0,-3.569868,0.43095016
2020-11-09 05:00:00,279.26074,0.11,-26.0,98590.0,-3.508297,0.7462387
2020-11-09 06:00:00,278.51758,0.09,-21.0,98560.0,-3.3806152,0.7563286
2020-11-09 07:00:00,277.92444,0.09,-21.0,98560.0,-3.2635593,0.7335644
2020-11-09 08:00:00,277.21906,0.09,-21.0,98550.0,-3.3199654,0.7859211
2020-11-09 09:00:00,276.79483,0.09,-22.0,98530.0,-3.2270775,1.1810036
2020-11-09 10:00:00,276.55396,0.09,-21.0,98540.0,-3.2956562,0.9179287
2020-11-09 11:00:00,276.1825,0.08,-19.0,98560.0,-2.9168053,0.7630043
2020-11-09 12:00:00,276.37335,0.07,-19.0,98560.0,-2.7128582,0.73295784
2020-11-09 13:00:00,279.50616,0.07,-10.0,98600.0,-2.5838585,1.0252876
2020-11-09 14:00:00,285.08215,0.15,-2.0,98590.0,-1.86063,0.86605835
2020-11-09 15:00:00,289.34283,0.18,33.0,98560.0,-0.78647804,1.5613518
2020-11-09 16:00:00,292.58035,0.19,60.0,98520.0,-0.7772255,1.4176826
2020-11-09 17:00:00,295.14807,0.19,85.0,98430.0,-0.6513424,1.3636112
2020-11-09 18:00:00,296.72687,0.21,90.0,98340.0,-0.33728027,1.7770214
2020-11-09 19:00:00,296.87952,0.21,60.0,98260.0,-0.46287346,1.7872448
2020-11-09 20:00:00,295.63348,0.2,9.0,98220.0,-1.1072235,1.8029556
2020-11-09 21:00:00,293.31512,0.1,-8.0,98170.0,-1.6080494,1.6291981
2020-11-09 22:00:00,289.0346,0.1,-17.0,98130.0,-2.6943684,1.0588055
2020-11-09 23:00:00,287.04913,0.1,-17.0,98150.0,-2.7080708,0.7877798
2020-11-10 00:00:00,285.91736,0.14,-29.0,98170.0,-3.171877,0.8258543
2020-11-10 01:00:00,284.62494,0.12,-21.0,98190.0,-2.9214497,0.49739456
2020-11-10 02:00:00,284.13342,0.16,-28.0,98200.0,-3.2364254,0.69792557
2020-11-10 03:00:00,283.78195,0.08,-10.0,98170.0,-2.601324,0.49267387
2020-11-10 04:00:00,283.3363,0.16,-33.0,98110.0,-3.4027119,0.52916527
2020-11-10 05:00:00,283.12122,0.13,-21.0,98080.0,-2.9659214,0.52318573
2020-11-10 06:00:00,283.1212,0.12,-17.0,98030.0,-2.7970352,0.44680214
2020-11-10 07:00:00,283.15485,0.13,-21.0,98000.0,-2.6671696,1.2592974
2020-11-10 08:00:00,282.96466,0.16,-28.0,97970.0,-3.029993,0.92170906
2020-11-10 09:00:00,282.695,0.14,-22.0,97930.0,-2.9093628,0.54971886
2020-11-10 10:00:00,282.9088,0.16,-28.0,97910.0,-3.1318235,0.33751678
2020-11-10 11:00:00,282.84958,0.17,-26.0,97920.0,-3.0659351,0.37952995
2020-11-10 12:00:00,282.7329,0.09,-10.0,97940.0,-2.4211073,0.373991
2020-11-10 13:00:00,284.60425,0.15,-9.0,97940.0,-2.061719,0.64610004
2020-11-10 14:00:00,288.0141,0.24,20.0,97910.0,-1.6956854,1.8393679
2020-11-10 15:00:00,290.9663,0.31,44.0,97880.0,-0.9649706,3.0955734
2020-11-10 16:00:00,293.39038,0.31,63.0,97830.0,-0.7384472,3.158327
2020-11-10 17:00:00,295.2362,0.36,77.0,97740.0,-0.5997715,3.7072363
2020-11-10 18:00:00,296.40353,0.35,77.0,97670.0,-0.3682537,3.5033016
2020-11-10 19:00:00,296.59387,0.33,43.0,97610.0,-0.52054787,3.3335686
2020-11-10 20:00:00,295.827,0.32,10.0,97570.0,-0.8134594,3.3296776
2020-11-10 21:00:00,293.6867,0.27,-27.0,97560.0,-1.145628,3.17698
2020-11-10 22:00:00,290.63016,0.19,-36.0,97550.0,-2.3266964,2.408287
2020-11-10 23:00:00,289.57022,0.18,-33.0,97560.0,-2.4090843,2.1404552
2020-11-11 00:00:00,289.17722,0.25,-50.0,97560.0,-2.8086624,2.5425987
2020-11-11 01:00:00,288.91895,0.26,-47.0,97550.0,-2.87216,2.3694458
2020-11-11 02:00:00,288.95984,0.27,-47.0,97540.0,-1.8982582,3.3061752
2020-11-11 03:00:00,288.59836,0.3,-53.0,97520.0,-1.8292522,3.5651436
2020-11-11 04:00:00,288.60724,0.31,-57.0,97440.0,-1.6822624,3.807001
2020-11-11 05:00:00,288.48663,0.28,-47.0,97400.0,-1.7476978,3.3019867
2020-11-11 06:00:00,288.3084,0.34,-61.0,97340.0,-1.7193203,3.992836
2020-11-11 07:00:00,288.02478,0.33,-53.0,97310.0,-1.5041962,3.910513
2020-11-11 08:00:00,287.99634,0.34,-52.0,97270.0,-1.5574913,3.9923592
2020-11-11 09:00:00,287.5569,0.29,-46.0,97250.0,-2.1764107,3.1640663
2020-11-11 10:00:00,287.59802,0.22,-35.0,97220.0,-2.5531235,2.0855026
2020-11-11 11:00:00,287.86874,0.19,-27.0,97240.0,-1.9086056,2.2659378
2020-11-11 12:00:00,288.09308,0.21,-28.0,97260.0,-2.1464825,2.2112179
2020-11-11 13:00:00,288.88617,0.04,-1.0,97260.0,-1.2370892,0.30945778
2020-11-11 14:00:00,289.71765,0.17,4.0,97280.0,1.2359219,1.676321
2020-11-11 15:00:00,289.27502,0.33,-23.0,97240.0,-2.4761333,3.43993
2020-11-11 16:00:00,289.71564,0.28,3.0,97250.0,-1.5492477,3.0096989
2020-11-11 17:00:00,289.76184,0.19,6.0,97160.0,-0.27414322,2.180029
2020-11-11 18:00:00,290.26752,0.3,14.0,97110.0,-0.5841503,3.3622723
