,time,t,fricv,shtfl,sp,u10,v10
152,2021-01-07 08:00:00,272.01617,0.35,-14.0,99780.0,3.9324875,-2.6616688
153,2021-01-07 09:00:00,271.66547,0.41,-17.0,99780.0,3.8285265,-4.030347
154,2021-01-07 10:00:00,271.49432,0.35,-21.0,99800.0,3.4413662,-3.2799864
155,2021-01-07 11:00:00,270.4234,0.27,-19.0,99860.0,3.062109,-2.3782988
156,2021-01-07 12:00:00,270.3593,0.3,-17.0,99880.0,3.4481363,-2.397112
157,2021-01-07 13:00:00,270.31357,0.35,-13.0,99980.0,3.819397,-2.9400368
158,2021-01-07 14:00:00,272.07855,0.34,8.0,100060.0,3.0989656,-3.3333845
159,2021-01-07 15:00:00,274.39954,0.4,62.0,100010.0,3.2163124,-4.134042
160,2021-01-07 16:00:00,276.52277,0.32,90.0,99940.0,3.232583,-2.464199
161,2021-01-07 17:00:00,277.70087,0.35,102.0,99890.0,3.2235374,-3.0697374
162,2021-01-07 18:00:00,278.3667,0.3,93.0,99830.0,3.1181545,-2.0589294
163,2021-01-07 19:00:00,277.80444,0.37,55.0,99820.0,3.8811646,-2.861124
164,2021-01-07 20:00:00,276.6187,0.39,18.0,99820.0,4.3053055,-2.7438135
165,2021-01-07 21:00:00,274.51556,0.29,-19.0,99870.0,3.7421875,-1.7009783
166,2021-01-07 22:00:00,272.19293,0.3,-32.0,99950.0,3.718093,-2.0465212
167,2021-01-07 23:00:00,272.00665,0.35,-38.0,100000.0,4.019889,-2.6988564
168,2021-01-08 00:00:00,271.75525,0.36,-22.0,100020.0,3.5257807,-3.4038086
169,2021-01-08 01:00:00,271.56622,0.23,-11.0,99980.0,2.6031923,-1.9814053
170,2021-01-08 02:00:00,271.37692,0.24,-4.0,100010.0,3.0546236,-1.2959146
171,2021-01-08 03:00:00,270.04572,0.17,-16.0,99950.0,2.278945,-1.4326801
172,2021-01-08 04:00:00,269.1762,0.12,-12.0,99920.0,2.0702286,-0.79769707
173,2021-01-08 05:00:00,268.50262,0.1,-8.0,99900.0,2.0207043,-0.11130619
174,2021-01-08 06:00:00,267.92584,0.19,-24.0,99890.0,3.011177,-0.5915232
175,2021-01-08 07:00:00,267.37488,0.17,-23.0,99860.0,2.7638779,-0.7985859
176,2021-01-08 08:00:00,266.93372,0.08,-8.0,99820.0,1.8018074,-1.0604019
177,2021-01-08 09:00:00,266.16586,0.07,-7.0,99810.0,1.9855995,-0.5728378
178,2021-01-08 10:00:00,265.56628,0.08,-8.0,99750.0,1.9783106,-0.7853317
179,2021-01-08 11:00:00,265.15628,0.07,-8.0,99760.0,1.9535074,-0.99072266
180,2021-01-08 12:00:00,264.79443,0.05,-5.0,99780.0,0.87710094,-1.4320927
